tudulinna vald,487.5,2006
vaivara vald,111.2,2006
järva maakond,2625.98333333,2006
paide linn,2060.95,2006
imavere vald,2203.8,2006
paide vald,3143.4,2006
lääne maakond,1150.0,2006
haapsalu linn,1150.0,2006
lääne-viru maakond,1656.5125,2006
rakvere linn,458.0,2006
kadrina vald,2525.8,2006
tapa vald,573.95,2006
viru-nigula vald,2587.65,2006
väike-maarja vald,1419.3,2006
põlva maakond,380.0,2006
räpina vald,380.0,2006
pärnu maakond,3246.58,2006
pärnu linn,5954.8,2006
audru vald,8818.3,2006
häädemeeste vald,1385.8,2006
sauga vald,27.8,2006
vändra vald,46.2,2006
saare maakond,3733.5,2006
kuressaare linn,3733.5,2006
tartu maakond,2969.12,2006
elva linn,1440.0,2006
meeksi vald,165.8,2006
tartu vald,1915.05,2006
tähtvere vald,5336.6,2006
ülenurme vald,1454.45,2006
valga maakond,702.883333333,2006
otepää vald,586.325,2006
tõlliste vald,936.0,2006
viljandi maakond,987.25,2006
viljandi linn,2637.4,2006
saarepeedi vald,73.2,2006
tarvastu vald,119.2,2006
viiratsi vald,1119.2,2006
võru maakond,744.3,2006
vastseliina vald,110.0,2006
võru vald,1061.45,2006
whole country,2478.80972222,2007
northern estonia,2797.33448276,2007
central estonia,2820.51111111,2007
northeastern estonia,249.75,2007
western estonia,2332.7,2007
southern estonia,2373.825,2007
harju maakond,2797.33448276,2007
maardu linn,4258.825,2007
tallinn,4449.31666667,2007
harku vald,714.8,2007
kose vald,2897.5,2007
kuusalu vald,686.9,2007
rae vald,2401.02727273,2007
saku vald,1290.26666667,2007
saue vald,1549.2,2007
viimsi vald,1261.0,2007
ida-viru maakond,249.75,2007
narva linn,227.3,2007
sillamäe linn,144.4,2007
jõhvi vald,400.0,2007
jõgeva maakond,505.1,2007
jõgeva linn,762.0,2007
põltsamaa vald,248.2,2007
järva maakond,2999.4,2007
paide linn,1903.7,2007
imavere vald,233.0,2007
koeru vald,1740.9,2007
koigi vald,3669.5,2007
paide vald,5224.65,2007
lääne maakond,2232.7,2007
ridala vald,2232.7,2007
lääne-viru maakond,3309.6,2007
kadrina vald,4135.0,2007
rakvere vald,2484.2,2007
põlva maakond,837.7,2007
põlva linn,837.7,2007
pärnu maakond,2270.9,2007
pärnu linn,590.533333333,2007
audru vald,7312.0,2007
rapla maakond,769.0,2007
märjamaa vald,769.0,2007
saare maakond,2679.9,2007
kuressaare linn,2679.9,2007
tartu maakond,2759.99375,2007
kambja vald,333.65,2007
luunja vald,2838.375,2007
rõngu vald,712.0,2007
tartu vald,2422.9,2007
tähtvere vald,4697.98,2007
ülenurme vald,1545.7,2007
valga maakond,5002.0,2007
puka vald,5002.0,2007
viljandi maakond,1729.4,2007
karksi vald,1025.2,2007
suure-jaani vald,2433.6,2007
võru maakond,1251.6,2007
võru linn,1847.2,2007
võru vald,656.0,2007
whole country,2100.1442623,2008
northern estonia,3504.67368421,2008
central estonia,1038.46666667,2008
northeastern estonia,255.7,2008
western estonia,1065.7,2008
southern estonia,1841.77083333,2008
harju maakond,3504.67368421,2008
maardu linn,6091.1,2008
paldiski linn,1600.0,2008
saue linn,3131.46666667,2008
tallinn,1916.1,2008
anija vald,108.0,2008
jõelähtme vald,9792.8,2008
keila vald,173.8,2008
kose vald,868.3,2008
kuusalu vald,500.0,2008
kõue vald,4771.7,2008
padise vald,2060.0,2008
rae vald,5833.13333333,2008
saku vald,7981.0,2008
ida-viru maakond,255.7,2008
kohtla-järve linn,377.5,2008
kohtla vald,133.9,2008
jõgeva maakond,14.5,2008
jõgeva vald,14.5,2008
järva maakond,1138.45,2008
imavere vald,657.266666667,2008
paide vald,2582.0,2008
lääne maakond,669.833333333,2008
haapsalu linn,168.7,2008
nõva vald,271.0,2008
ridala vald,1569.8,2008
lääne-viru maakond,1104.775,2008
haljala vald,437.1,2008
kadrina vald,3328.4,2008
sõmeru vald,615.6,2008
tapa vald,38.0,2008
põlva maakond,827.55,2008
kanepi vald,1570.2,2008
veriora vald,84.9,2008
pärnu maakond,623.5,2008
saarde vald,622.4,2008
vändra vald (town),624.6,2008
rapla maakond,373.3,2008
kohila vald,373.3,2008
saare maakond,2101.7,2008
kuressaare linn,3465.2,2008
kaarma vald,738.2,2008
tartu maakond,4951.12857143,2008
tartu linn,22053.0,2008
rannu vald,1049.6,2008
rõngu vald,1367.7,2008
tartu vald,6176.5,2008
võnnu vald,1025.0,2008
ülenurme vald,1493.05,2008
valga maakond,389.011111111,2008
helme vald,449.142857143,2008
palupera vald,178.55,2008
viljandi maakond,1326.95,2008
karksi vald,1326.95,2008
võru maakond,1691.0,2008
haanja vald,1691.0,2008
whole country,1889.58153846,2009
northern estonia,1819.4,2009
central estonia,2631.58461538,2009
northeastern estonia,1938.18,2009
western estonia,1298.2125,2009
southern estonia,1668.0875,2009
harju maakond,1819.4,2009
maardu linn,673.133333333,2009
paldiski linn,4828.6,2009
saue linn,2012.2,2009
tallinn,1682.56,2009
harku vald,2019.88,2009
padise vald,1125.0,2009
rae vald,2468.0,2009
ida-viru maakond,1938.18,2009
kohtla-järve linn,4840.0,2009
narva linn,2402.9,2009
sillamäe linn,1111.5,2009
vaivara vald,225.0,2009
jõgeva maakond,47.95,2009
jõgeva linn,82.4,2009
jõgeva vald,13.5,2009
lääne maakond,256.5,2009
hanila vald,242.0,2009
nõva vald,271.0,2009
lääne-viru maakond,2519.29,2009
kunda linn,22657.0,2009
rakvere linn,221.9,2009
sõmeru vald,107.4,2009
viru-nigula vald,371.6,2009
