puka vald,0,2000
põdrala vald,0,2000
sangaste vald,0,2000
taheva vald,0,2000
tõlliste vald,980,2000
õru vald,0,2000
viljandi maakond,0,2000
mõisaküla linn,0,2000
suure-jaani linn,0,2000
viljandi linn,0,2000
võhma linn,0,2000
abja vald,0,2000
halliste vald,0,2000
karksi vald,0,2000
kolga-jaani vald,0,2000
kõo vald,0,2000
kõpu vald,0,2000
olustvere vald,0,2000
paistu vald,0,2000
pärsti vald,0,2000
saarepeedi vald,0,2000
suure-jaani vald,0,2000
tarvastu vald,0,2000
vastemõisa vald,0,2000
viiratsi vald,0,2000
viljandi vald,0,2000
võru maakond,310.7,2000
võru linn,310.7,2000
antsla vald,0,2000
haanja vald,0,2000
lasva vald,0,2000
meremäe vald,0,2000
misso vald,0,2000
mõniste vald,0,2000
rõuge vald,0,2000
sõmerpalu vald,0,2000
urvaste vald,0,2000
varstu vald,0,2000
vastseliina vald,0,2000
võru vald,0,2000
whole country,53308.6,2001
northern estonia,29631.6,2001
central estonia,3077.6,2001
northeastern estonia,0,2001
western estonia,11326.4,2001
southern estonia,9273,2001
harju maakond,29631.6,2001
kehra linn,0,2001
keila linn,0,2001
loksa linn,0,2001
maardu linn,0,2001
paldiski linn,0,2001
saue linn,0,2001
tallinn,28011.7,2001
aegviidu vald,0,2001
anija vald,0,2001
harku vald,0,2001
jõelähtme vald,0,2001
keila vald,0,2001
kernu vald,0,2001
kiili vald,0,2001
kose vald,0,2001
kuusalu vald,419.9,2001
kõue vald,0,2001
loksa vald,0,2001
nissi vald,0,2001
padise vald,0,2001
raasiku vald,1200,2001
rae vald,0,2001
saku vald,0,2001
saue vald,0,2001
vasalemma vald,0,2001
viimsi vald,0,2001
hiiu maakond,0,2001
kärdla linn,0,2001
emmaste vald,0,2001
hiiu vald,0,2001
kõrgessaare vald,0,2001
käina vald,0,2001
pühalepa vald,0,2001
ida-viru maakond,0,2001
jõhvi linn,0,2001
kiviõli linn,0,2001
kohtla-järve linn,0,2001
narva linn,0,2001
narva-jõesuu linn,0,2001
püssi linn,0,2001
sillamäe linn,0,2001
alajõe vald,0,2001
aseri vald,0,2001
avinurme vald,0,2001
iisaku vald,0,2001
illuka vald,0,2001
jõhvi vald,0,2001
kohtla vald,0,2001
kohtla-nõmme vald,0,2001
lohusuu vald,0,2001
lüganuse vald,0,2001
maidla vald,0,2001
mäetaguse vald,0,2001
sonda vald,0,2001
toila vald,0,2001
tudulinna vald,0,2001
vaivara vald,0,2001
jõgeva maakond,360.5,2001
jõgeva linn,360.5,2001
mustvee linn,0,2001
põltsamaa linn,0,2001
jõgeva vald,0,2001
kasepää vald,0,2001
pajusi vald,0,2001
pala vald,0,2001
palamuse vald,0,2001
puurmani vald,0,2001
põltsamaa vald,0,2001
saare vald,0,2001
tabivere vald,0,2001
torma vald,0,2001
järva maakond,0,2001
paide linn,0,2001
türi linn,0,2001
albu vald,0,2001
ambla vald,0,2001
imavere vald,0,2001
järva-jaani vald,0,2001
kabala vald,0,2001
kareda vald,0,2001
koeru vald,0,2001
koigi vald,0,2001
lehtse vald,0,2001
oisu vald,0,2001
paide vald,0,2001
roosna-alliku vald,0,2001
türi vald,0,2001
väätsa vald,0,2001
lääne maakond,0,2001
haapsalu linn,0,2001
hanila vald,0,2001
kullamaa vald,0,2001
lihula vald,0,2001
lääne-nigula vald,0,2001
martna vald,0,2001
noarootsi vald,0,2001
nõva vald,0,2001
oru vald,0,2001
ridala vald,0,2001
risti vald,0,2001
taebla vald,0,2001
vormsi vald,0,2001
lääne-viru maakond,3077.6,2001
kunda linn,0,2001
rakvere linn,2993.4,2001
tamsalu linn,0,2001
tapa linn,0,2001
avanduse vald,0,2001
haljala vald,0,2001
kadrina vald,0,2001
laekvere vald,0,2001
rakke vald,0,2001
rakvere vald,0,2001
rägavere vald,0,2001
saksi vald,0,2001
sõmeru vald,0,2001
tamsalu vald,0,2001
tapa vald,0,2001
vihula vald,0,2001
vinni vald,0,2001
viru-nigula vald,0,2001
väike-maarja vald,84.2,2001
põlva maakond,968,2001
põlva linn,0,2001
räpina linn,0,2001
ahja vald,0,2001
kanepi vald,0,2001
kõlleste vald,0,2001
laheda vald,0,2001
mikitamäe vald,0,2001
mooste vald,0,2001
orava vald,0,2001
põlva vald,968,2001
räpina vald,0,2001
valgjärve vald,0,2001
vastse-kuuste vald,0,2001
veriora vald,0,2001
värska vald,0,2001
pärnu maakond,11326.4,2001
kilingi-nõmme linn,0,2001
pärnu linn,7225.2,2001
sindi linn,0,2001
are vald,0,2001
audru vald,0,2001
halinga vald,0,2001
häädemeeste vald,454.2,2001
kaisma vald,0,2001
kihnu vald,0,2001
koonga vald,0,2001
lavassaare vald,0,2001
paikuse vald,0,2001
saarde vald,0,2001
sauga vald,3647,2001
surju vald,0,2001
tahkuranna vald,0,2001
tali vald,0,2001
tootsi vald,0,2001
tori vald,0,2001
tõstamaa vald,0,2001
varbla vald,0,2001
vändra vald (town),0,2001
vändra vald,0,2001
rapla maakond,0,2001
rapla linn,0,2001
juuru vald,0,2001
järvakandi vald,0,2001
kaiu vald,0,2001
kehtna vald,0,2001
kohila vald (town),0,2001
kohila vald,0,2001
käru vald,0,2001
loodna vald,0,2001
märjamaa vald (town),0,2001
märjamaa vald,0,2001
raikküla vald,0,2001
